# timestamp tx ty tz qx qy qz qw
1671572257.02676296 0.52067256 0.48005262 0.35830948 0.00000000 0.00000000 0.00000000 1.00000000
1671572257.07680273 0.52247036 0.48147193 0.35798156 0.00000000 0.00000000 0.00000000 1.00000000
1671572257.12690783 0.52426231 0.48264530 0.35719374 0.00000000 0.00000000 0.00000000 1.00000000
1671572257.17690897 0.52281737 0.48531991 0.35568342 0.00000000 0.00000000 0.00000000 1.00000000
1671572257.22694135 0.52076799 0.48813385 0.35387686 0.00000000 0.00000000 0.00000000 1.00000000
1671572257.27697825 0.51917017 0.49054596 0.35252634 0.00000000 0.00000000 0.00000000 1.00000000
1671572257.33785558 0.51795644 0.49262917 0.35153630 0.00000000 0.00000000 0.00000000 1.00000000
1671572257.38801479 0.51647550 0.49834883 0.35132417 0.00000000 0.00000000 0.00000000 1.00000000
1671572257.42717409 0.51516807 0.50456166 0.35142270 0.00000000 0.00000000 0.00000000 1.00000000
1671572257.47714901 0.51418275 0.51000851 0.35099059 0.00000000 0.00000000 0.00000000 1.00000000
1671572257.52716041 0.51330501 0.51452750 0.35017002 0.00000000 0.00000000 0.00000000 1.00000000
1671572257.57708597 0.51216722 0.51771492 0.34945974 0.00000000 0.00000000 0.00000000 1.00000000
1671572257.62702751 0.51134670 0.52053726 0.34871083 0.00000000 0.00000000 0.00000000 1.00000000
1671572257.67706656 0.51080501 0.52303475 0.34810811 0.00000000 0.00000000 0.00000000 1.00000000
1671572257.72718573 0.51048380 0.52524871 0.34761938 0.00000000 0.00000000 0.00000000 1.00000000
1671572257.77711987 0.50959414 0.52668566 0.34790146 0.00000000 0.00000000 0.00000000 1.00000000
1671572257.82720876 0.50873965 0.52777904 0.34856188 0.00000000 0.00000000 0.00000000 1.00000000
1671572257.88527322 0.50817662 0.52873909 0.34861565 0.00000000 0.00000000 0.00000000 1.00000000
1671572257.92954159 0.50784683 0.52957952 0.34819111 0.00000000 0.00000000 0.00000000 1.00000000
1671572257.97667742 0.50865740 0.53051490 0.34788051 0.00000000 0.00000000 0.00000000 1.00000000
1671572258.02743125 0.50984389 0.53139013 0.34790087 0.00000000 0.00000000 0.00000000 1.00000000
1671572258.07664824 0.51109028 0.53216040 0.34836343 0.00000000 0.00000000 0.00000000 1.00000000
1671572258.12674618 0.51240247 0.53284061 0.34915942 0.00000000 0.00000000 0.00000000 1.00000000
1671572258.17676640 0.51441211 0.53399700 0.34954661 0.00000000 0.00000000 0.00000000 1.00000000
1671572258.22678494 0.51659620 0.53519166 0.35001808 0.00000000 0.00000000 0.00000000 1.00000000
1671572258.27672052 0.51874709 0.53622955 0.35060269 0.00000000 0.00000000 0.00000000 1.00000000
1671572258.32692289 0.52086616 0.53715444 0.35126695 0.00000000 0.00000000 0.00000000 1.00000000
1671572258.39078569 0.52342993 0.53931546 0.35046747 0.00000000 0.00000000 0.00000000 1.00000000
1671572258.43286991 0.52609503 0.54163325 0.34926233 0.00000000 0.00000000 0.00000000 1.00000000
1671572258.47694182 0.52869356 0.54368967 0.34880793 0.00000000 0.00000000 0.00000000 1.00000000
1671572258.52702975 0.53121680 0.54553640 0.34893146 0.00000000 0.00000000 0.00000000 1.00000000
1671572258.57701635 0.53381640 0.54645216 0.34885755 0.00000000 0.00000000 0.00000000 1.00000000
1671572258.62703753 0.53644264 0.54706228 0.34910649 0.00000000 0.00000000 0.00000000 1.00000000
1671572258.67716718 0.53897959 0.54762197 0.34927842 0.00000000 0.00000000 0.00000000 1.00000000
1671572258.72707057 0.54149014 0.54814756 0.34936082 0.00000000 0.00000000 0.00000000 1.00000000
1671572258.77706075 0.54139638 0.55032641 0.35005519 0.00000000 0.00000000 0.00000000 1.00000000
1671572258.82709432 0.54078907 0.55277854 0.35142475 0.00000000 0.00000000 0.00000000 1.00000000
1671572258.88437271 0.54049718 0.55496687 0.35238507 0.00000000 0.00000000 0.00000000 1.00000000
1671572258.92834067 0.54043895 0.55693674 0.35300028 0.00000000 0.00000000 0.00000000 1.00000000
1671572258.98431230 0.53938037 0.55818653 0.35228685 0.00000000 0.00000000 0.00000000 1.00000000
1671572259.02729845 0.53828347 0.55916798 0.35108739 0.00000000 0.00000000 0.00000000 1.00000000
1671572259.07730603 0.53752673 0.56008500 0.35059819 0.00000000 0.00000000 0.00000000 1.00000000
1671572259.12861562 0.53707975 0.56093431 0.35066152 0.00000000 0.00000000 0.00000000 1.00000000
1671572259.17736268 0.53479445 0.55999798 0.34947640 0.00000000 0.00000000 0.00000000 1.00000000
1671572259.22754240 0.53233397 0.55865753 0.34811336 0.00000000 0.00000000 0.00000000 1.00000000
1671572259.27748537 0.53036737 0.55749542 0.34758261 0.00000000 0.00000000 0.00000000 1.00000000
1671572259.32687759 0.52883160 0.55647618 0.34770218 0.00000000 0.00000000 0.00000000 1.00000000
1671572259.37751818 0.52726120 0.55548871 0.34725511 0.00000000 0.00000000 0.00000000 1.00000000
1671572259.43276143 0.52592874 0.55457914 0.34710103 0.00000000 0.00000000 0.00000000 1.00000000
1671572259.48670077 0.52495110 0.55374867 0.34740365 0.00000000 0.00000000 0.00000000 1.00000000
1671572259.52680230 0.52426803 0.55301231 0.34805191 0.00000000 0.00000000 0.00000000 1.00000000
1671572259.57694173 0.52330852 0.55498832 0.34746286 0.00000000 0.00000000 0.00000000 1.00000000
1671572259.62689900 0.52248311 0.55753887 0.34658793 0.00000000 0.00000000 0.00000000 1.00000000
1671572259.67692351 0.52194256 0.55978519 0.34595048 0.00000000 0.00000000 0.00000000 1.00000000
1671572259.72701859 0.52163631 0.56180120 0.34549794 0.00000000 0.00000000 0.00000000 1.00000000
1671572259.77703238 0.52099657 0.56333619 0.34567067 0.00000000 0.00000000 0.00000000 1.00000000
1671572259.82706070 0.52044606 0.56460333 0.34641120 0.00000000 0.00000000 0.00000000 1.00000000
1671572259.87706470 0.52015769 0.56574339 0.34742323 0.00000000 0.00000000 0.00000000 1.00000000
1671572259.93721414 0.52005780 0.56678265 0.34863767 0.00000000 0.00000000 0.00000000 1.00000000
1671572259.98006916 0.52050602 0.56851929 0.35032743 0.00000000 0.00000000 0.00000000 1.00000000
1671572260.02706742 0.52121806 0.57029313 0.35247135 0.00000000 0.00000000 0.00000000 1.00000000
1671572260.07711029 0.52199435 0.57187390 0.35462484 0.00000000 0.00000000 0.00000000 1.00000000
1671572260.12720871 0.52284521 0.57329726 0.35673186 0.00000000 0.00000000 0.00000000 1.00000000
1671572260.17725372 0.52380383 0.57362372 0.35871792 0.00000000 0.00000000 0.00000000 1.00000000
1671572260.22729540 0.52481413 0.57362461 0.36038131 0.00000000 0.00000000 0.00000000 1.00000000
1671572260.27739620 0.52585018 0.57363731 0.36259621 0.00000000 0.00000000 0.00000000 1.00000000
1671572260.32658410 0.52696037 0.57365537 0.36519861 0.00000000 0.00000000 0.00000000 1.00000000
1671572260.37742376 0.52654302 0.57342410 0.36690420 0.00000000 0.00000000 0.00000000 1.00000000
1671572260.42741370 0.52584106 0.57312554 0.36810958 0.00000000 0.00000000 0.00000000 1.00000000
1671572260.48450851 0.52538377 0.57283950 0.36957833 0.00000000 0.00000000 0.00000000 1.00000000
1671572260.52953410 0.52512699 0.57257688 0.37123302 0.00000000 0.00000000 0.00000000 1.00000000
1671572260.57678676 0.52544481 0.57339638 0.37231246 0.00000000 0.00000000 0.00000000 1.00000000
1671572260.62684202 0.52598369 0.57440239 0.37298346 0.00000000 0.00000000 0.00000000 1.00000000
1671572260.67688346 0.52659434 0.57524741 0.37389198 0.00000000 0.00000000 0.00000000 1.00000000
1671572260.72684169 0.52726519 0.57598454 0.37496293 0.00000000 0.00000000 0.00000000 1.00000000
1671572260.77694654 0.52874219 0.57903028 0.37495118 0.00000000 0.00000000 0.00000000 1.00000000
1671572260.82700968 0.53042692 0.58242959 0.37463310 0.00000000 0.00000000 0.00000000 1.00000000
1671572260.87695003 0.53204930 0.58543587 0.37440544 0.00000000 0.00000000 0.00000000 1.00000000
1671572260.92694950 0.53361928 0.58812809 0.37423325 0.00000000 0.00000000 0.00000000 1.00000000
1671572260.99123168 0.53198683 0.59254467 0.37352708 0.00000000 0.00000000 0.00000000 1.00000000
1671572261.03417850 0.52971315 0.59707826 0.37276894 0.00000000 0.00000000 0.00000000 1.00000000
1671572261.07712960 0.52783364 0.60113025 0.37220988 0.00000000 0.00000000 0.00000000 1.00000000
1671572261.12721920 0.52626854 0.60477310 0.37180263 0.00000000 0.00000000 0.00000000 1.00000000
1671572261.17707801 0.52433378 0.60866648 0.37015241 0.00000000 0.00000000 0.00000000 1.00000000
1671572261.22714186 0.52248859 0.61233228 0.36823192 0.00000000 0.00000000 0.00000000 1.00000000
1671572261.27713823 0.52092022 0.61560845 0.36755592 0.00000000 0.00000000 0.00000000 1.00000000
1671572261.32723212 0.51961762 0.61855984 0.36782491 0.00000000 0.00000000 0.00000000 1.00000000
1671572261.37745166 0.51936078 0.62331384 0.36824989 0.00000000 0.00000000 0.00000000 1.00000000
1671572261.42736220 0.51943505 0.62820029 0.36862567 0.00000000 0.00000000 0.00000000 1.00000000
1671572261.48440909 0.51956171 0.63257861 0.36914393 0.00000000 0.00000000 0.00000000 1.00000000
1671572261.53940177 0.51975036 0.63649833 0.36978114 0.00000000 0.00000000 0.00000000 1.00000000
1671572261.58244610 0.52073598 0.64050859 0.37063760 0.00000000 0.00000000 0.00000000 1.00000000
1671572261.62672424 0.52192026 0.64426666 0.37130061 0.00000000 0.00000000 0.00000000 1.00000000
1671572261.67673397 0.52305108 0.64761972 0.37154081 0.00000000 0.00000000 0.00000000 1.00000000
1671572261.72680068 0.52414417 0.65066874 0.37141502 0.00000000 0.00000000 0.00000000 1.00000000
1671572261.77671766 0.52695143 0.65526611 0.37054533 0.00000000 0.00000000 0.00000000 1.00000000
1671572261.82671618 0.53006351 0.65994579 0.36930364 0.00000000 0.00000000 0.00000000 1.00000000
1671572261.87676716 0.53290236 0.66412807 0.36797488 0.00000000 0.00000000 0.00000000 1.00000000
1671572261.92679405 0.53550583 0.66793758 0.36655316 0.00000000 0.00000000 0.00000000 1.00000000
1671572261.97771621 0.54114586 0.67136663 0.36427531 0.00000000 0.00000000 0.00000000 1.00000000
1671572262.03221226 0.54722834 0.67446035 0.36157009 0.00000000 0.00000000 0.00000000 1.00000000
1671572262.08688974 0.55271441 0.67728430 0.35901141 0.00000000 0.00000000 0.00000000 1.00000000
1671572262.12706995 0.55771101 0.67987514 0.35657328 0.00000000 0.00000000 0.00000000 1.00000000
1671572262.17708254 0.56555945 0.68354827 0.35335308 0.00000000 0.00000000 0.00000000 1.00000000
1671572262.22729945 0.57365674 0.68726969 0.35029018 0.00000000 0.00000000 0.00000000 1.00000000
1671572262.27721786 0.58097100 0.69064915 0.34837285 0.00000000 0.00000000 0.00000000 1.00000000
1671572262.32709670 0.58763224 0.69374126 0.34736493 0.00000000 0.00000000 0.00000000 1.00000000
1671572262.37727737 0.59386933 0.69736469 0.34498692 0.00000000 0.00000000 0.00000000 1.00000000
1671572262.42718887 0.59959793 0.70088309 0.34230936 0.00000000 0.00000000 0.00000000 1.00000000
1671572262.47706199 0.60491562 0.70413220 0.34030131 0.00000000 0.00000000 0.00000000 1.00000000
1671572262.53718066 0.60982448 0.70709527 0.33885393 0.00000000 0.00000000 0.00000000 1.00000000
1671572262.57948637 0.61640251 0.70923775 0.33502686 0.00000000 0.00000000 0.00000000 1.00000000
1671572262.62734795 0.62303406 0.71105164 0.33037499 0.00000000 0.00000000 0.00000000 1.00000000
1671572262.67738938 0.62909871 0.71275878 0.32648531 0.00000000 0.00000000 0.00000000 1.00000000
1671572262.72739840 0.63469309 0.71436018 0.32320905 0.00000000 0.00000000 0.00000000 1.00000000
1671572262.77737617 0.63794088 0.71494001 0.31957641 0.00000000 0.00000000 0.00000000 1.00000000
1671572262.82675314 0.64047980 0.71526909 0.31580421 0.00000000 0.00000000 0.00000000 1.00000000
1671572262.87745047 0.64296359 0.71565521 0.31265599 0.00000000 0.00000000 0.00000000 1.00000000
1671572262.92663360 0.64538306 0.71609974 0.31001514 0.00000000 0.00000000 0.00000000 1.00000000
1671572262.97694778 0.64699048 0.71401823 0.30786735 0.00000000 0.00000000 0.00000000 1.00000000
1671572263.02678490 0.64838797 0.71145016 0.30617562 0.00000000 0.00000000 0.00000000 1.00000000
1671572263.08402920 0.64983749 0.70926058 0.30446118 0.00000000 0.00000000 0.00000000 1.00000000
1671572263.13432431 0.65130335 0.70737529 0.30274016 0.00000000 0.00000000 0.00000000 1.00000000
1671572263.17772222 0.65409106 0.70538974 0.30204552 0.00000000 0.00000000 0.00000000 1.00000000
1671572263.22708344 0.65711415 0.70353180 0.30217913 0.00000000 0.00000000 0.00000000 1.00000000
1671572263.27688003 0.66002762 0.70193547 0.30205899 0.00000000 0.00000000 0.00000000 1.00000000
1671572263.32707548 0.66281480 0.70056564 0.30176029 0.00000000 0.00000000 0.00000000 1.00000000
1671572263.37705803 0.66513014 0.69837832 0.30241287 0.00000000 0.00000000 0.00000000 1.00000000
1671572263.42714262 0.66727746 0.69614190 0.30405727 0.00000000 0.00000000 0.00000000 1.00000000
1671572263.47713232 0.66940105 0.69419020 0.30554268 0.00000000 0.00000000 0.00000000 1.00000000
1671572263.52718735 0.67152017 0.69247770 0.30687070 0.00000000 0.00000000 0.00000000 1.00000000
1671572263.58428264 0.67384905 0.68999845 0.30767760 0.00000000 0.00000000 0.00000000 1.00000000
1671572263.63498831 0.67619830 0.68750471 0.30796599 0.00000000 0.00000000 0.00000000 1.00000000
1671572263.67722988 0.67850423 0.68530929 0.30902150 0.00000000 0.00000000 0.00000000 1.00000000
1671572263.72721028 0.68080020 0.68335605 0.31064102 0.00000000 0.00000000 0.00000000 1.00000000
1671572263.77723789 0.68149143 0.68360180 0.31124002 0.00000000 0.00000000 0.00000000 1.00000000
1671572263.82728815 0.68184191 0.68439198 0.31140065 0.00000000 0.00000000 0.00000000 1.00000000
1671572263.87721729 0.68238747 0.68505985 0.31244531 0.00000000 0.00000000 0.00000000 1.00000000
1671572263.92733979 0.68307215 0.68565887 0.31416494 0.00000000 0.00000000 0.00000000 1.00000000
1671572263.97738504 0.68330640 0.68664324 0.31507134 0.00000000 0.00000000 0.00000000 1.00000000
1671572264.02747011 0.68354696 0.68765050 0.31600535 0.00000000 0.00000000 0.00000000 1.00000000
1671572264.08478069 0.68394578 0.68853480 0.31597164 0.00000000 0.00000000 0.00000000 1.00000000
1671572264.13883257 0.68450105 0.68931127 0.31515184 0.00000000 0.00000000 0.00000000 1.00000000
1671572264.18251896 0.68334401 0.69056320 0.31611493 0.00000000 0.00000000 0.00000000 1.00000000
1671572264.22684121 0.68191427 0.69181931 0.31784657 0.00000000 0.00000000 0.00000000 1.00000000
1671572264.27691722 0.68084306 0.69291949 0.31851813 0.00000000 0.00000000 0.00000000 1.00000000
1671572264.32695484 0.68006790 0.69388211 0.31835425 0.00000000 0.00000000 0.00000000 1.00000000
1671572264.37697339 0.67788863 0.69621551 0.31920865 0.00000000 0.00000000 0.00000000 1.00000000
1671572264.42699456 0.67558140 0.69870138 0.32035342 0.00000000 0.00000000 0.00000000 1.00000000
1671572264.47783780 0.67365849 0.70086217 0.32155427 0.00000000 0.00000000 0.00000000 1.00000000
1671572264.52709961 0.67208403 0.70275021 0.32276881 0.00000000 0.00000000 0.00000000 1.00000000
1671572264.57717609 0.67113721 0.70312399 0.32383931 0.00000000 0.00000000 0.00000000 1.00000000
1671572264.63217282 0.67050427 0.70301962 0.32504547 0.00000000 0.00000000 0.00000000 1.00000000
1671572264.68620110 0.67004931 0.70287955 0.32664892 0.00000000 0.00000000 0.00000000 1.00000000
1671572264.72721839 0.66974574 0.70270902 0.32853740 0.00000000 0.00000000 0.00000000 1.00000000
1671572264.77712297 0.66991109 0.70148593 0.32988405 0.00000000 0.00000000 0.00000000 1.00000000
1671572264.82718825 0.67026573 0.70001596 0.33102837 0.00000000 0.00000000 0.00000000 1.00000000
1671572264.87715721 0.67066193 0.69864357 0.33144009 0.00000000 0.00000000 0.00000000 1.00000000
1671572264.92738771 0.67112666 0.69734770 0.33123317 0.00000000 0.00000000 0.00000000 1.00000000
1671572264.97725320 0.67241442 0.69486082 0.33199736 0.00000000 0.00000000 0.00000000 1.00000000
1671572265.02738690 0.67387807 0.69217181 0.33319420 0.00000000 0.00000000 0.00000000 1.00000000
1671572265.07730770 0.67527270 0.68967670 0.33452156 0.00000000 0.00000000 0.00000000 1.00000000
1671572265.13758445 0.67661256 0.68737435 0.33592680 0.00000000 0.00000000 0.00000000 1.00000000
1671572265.18034005 0.67809135 0.68456924 0.33710456 0.00000000 0.00000000 0.00000000 1.00000000
1671572265.22741532 0.67954624 0.68174440 0.33804128 0.00000000 0.00000000 0.00000000 1.00000000
1671572265.27744341 0.68091583 0.67911005 0.33845264 0.00000000 0.00000000 0.00000000 1.00000000
1671572265.32684541 0.68220282 0.67663765 0.33844954 0.00000000 0.00000000 0.00000000 1.00000000
1671572265.37764597 0.68189818 0.67602414 0.33806488 0.00000000 0.00000000 0.00000000 1.00000000
1671572265.42691469 0.68123382 0.67584562 0.33768541 0.00000000 0.00000000 0.00000000 1.00000000
1671572265.47693753 0.68073684 0.67553335 0.33719128 0.00000000 0.00000000 0.00000000 1.00000000
1671572265.52691054 0.68038267 0.67511910 0.33659554 0.00000000 0.00000000 0.00000000 1.00000000
1671572265.57688379 0.68159068 0.67685485 0.33663955 0.00000000 0.00000000 0.00000000 1.00000000
1671572265.62694216 0.68314809 0.67895460 0.33676714 0.00000000 0.00000000 0.00000000 1.00000000
1671572265.68401599 0.68457448 0.68065864 0.33721566 0.00000000 0.00000000 0.00000000 1.00000000
1671572265.72790766 0.68589723 0.68204176 0.33790782 0.00000000 0.00000000 0.00000000 1.00000000
1671572265.77798033 0.68477613 0.68213004 0.33952227 0.00000000 0.00000000 0.00000000 1.00000000
1671572265.82721090 0.68311203 0.68176585 0.34142554 0.00000000 0.00000000 0.00000000 1.00000000
1671572265.87712646 0.68169981 0.68129045 0.34383577 0.00000000 0.00000000 0.00000000 1.00000000
1671572265.97716355 0.67996609 0.68031406 0.34851554 0.00000000 0.00000000 0.00000000 1.00000000
1671572265.98626137 0.67970324 0.68014902 0.35020784 0.00000000 0.00000000 0.00000000 1.00000000
1671572266.04611564 0.67794579 0.68125427 0.35751778 0.00000000 0.00000000 0.00000000 1.00000000
1671572266.08839393 0.67617220 0.68261129 0.36438617 0.00000000 0.00000000 0.00000000 1.00000000
1671572266.12724638 0.67462271 0.68363678 0.37059209 0.00000000 0.00000000 0.00000000 1.00000000
1671572266.17643619 0.67319274 0.68643063 0.37616935 0.00000000 0.00000000 0.00000000 1.00000000
1671572266.22635365 0.67184883 0.69064331 0.38150489 0.00000000 0.00000000 0.00000000 1.00000000
1671572266.27647281 0.67064494 0.69423318 0.38647756 0.00000000 0.00000000 0.00000000 1.00000000
1671572266.32653618 0.66955864 0.69728619 0.39119014 0.00000000 0.00000000 0.00000000 1.00000000
1671572266.37664962 0.66761297 0.70022118 0.39561233 0.00000000 0.00000000 0.00000000 1.00000000
1671572266.42661190 0.66553199 0.70280802 0.39983484 0.00000000 0.00000000 0.00000000 1.00000000
1671572266.47669816 0.66362101 0.70499337 0.40381256 0.00000000 0.00000000 0.00000000 1.00000000
1671572266.52672315 0.66185480 0.70681936 0.40771702 0.00000000 0.00000000 0.00000000 1.00000000
1671572266.57672334 0.65974253 0.70841539 0.41217977 0.00000000 0.00000000 0.00000000 1.00000000
1671572266.62674022 0.65761477 0.70971870 0.41660604 0.00000000 0.00000000 0.00000000 1.00000000
1671572266.67695093 0.65559500 0.71073705 0.42076173 0.00000000 0.00000000 0.00000000 1.00000000
1671572266.72667527 0.65368050 0.71151435 0.42478690 0.00000000 0.00000000 0.00000000 1.00000000
1671572266.77671099 0.65282172 0.71316576 0.43145585 0.00000000 0.00000000 0.00000000 1.00000000
1671572266.82683825 0.65223122 0.71487695 0.43857419 0.00000000 0.00000000 0.00000000 1.00000000
1671572266.87675214 0.65157843 0.71631873 0.44514146 0.00000000 0.00000000 0.00000000 1.00000000
1671572266.92699027 0.65081978 0.71825445 0.45191535 0.00000000 0.00000000 0.00000000 1.00000000
1671572266.97682905 0.64984632 0.72200328 0.45957315 0.00000000 0.00000000 0.00000000 1.00000000
1671572267.02687621 0.64883423 0.72536588 0.46619645 0.00000000 0.00000000 0.00000000 1.00000000
1671572267.07701015 0.64778268 0.72839117 0.47222948 0.00000000 0.00000000 0.00000000 1.00000000
1671572267.12706852 0.64668882 0.73115432 0.47749799 0.00000000 0.00000000 0.00000000 1.00000000
1671572267.17706561 0.64550591 0.73383814 0.48364264 0.00000000 0.00000000 0.00000000 1.00000000
1671572267.22636676 0.64422941 0.73631859 0.48984578 0.00000000 0.00000000 0.00000000 1.00000000
1671572267.27643585 0.64288682 0.73857421 0.49567914 0.00000000 0.00000000 0.00000000 1.00000000
1671572267.32642388 0.64148009 0.74061847 0.50114846 0.00000000 0.00000000 0.00000000 1.00000000
1671572267.37724042 0.64174455 0.74169809 0.50669426 0.00000000 0.00000000 0.00000000 1.00000000
1671572267.42638087 0.64236593 0.74239004 0.51220661 0.00000000 0.00000000 0.00000000 1.00000000
1671572267.47645044 0.64279693 0.74296027 0.51745719 0.00000000 0.00000000 0.00000000 1.00000000
1671572267.52651715 0.64307755 0.74341989 0.52257055 0.00000000 0.00000000 0.00000000 1.00000000
1671572267.57651806 0.64665723 0.74402374 0.52651572 0.00000000 0.00000000 0.00000000 1.00000000
1671572267.62659049 0.65101248 0.74455804 0.52999687 0.00000000 0.00000000 0.00000000 1.00000000
