# timestamp tx ty tz qx qy qz qw
1658857154.28762412 4.43810368 11.12327194 -0.85558152 0.00000000 0.00000000 0.00000000 1.00000000
1658857154.33839130 4.43643522 11.11571598 -0.85963559 0.00000000 0.00000000 0.00000000 1.00000000
1658857154.38824630 4.43477535 11.10722065 -0.86375785 0.00000000 0.00000000 0.00000000 1.00000000
1658857154.44950843 4.43317509 11.09928226 -0.86784577 0.00000000 0.00000000 0.00000000 1.00000000
1658857154.49317479 4.43163776 11.09177399 -0.87164122 0.00000000 0.00000000 0.00000000 1.00000000
1658857154.55039763 4.43101215 11.08849049 -0.87011206 0.00000000 0.00000000 0.00000000 1.00000000
1658857154.58801365 4.43057299 11.08641434 -0.86737067 0.00000000 0.00000000 0.00000000 1.00000000
1658857154.63816905 4.43005848 11.08427525 -0.86622906 0.00000000 0.00000000 0.00000000 1.00000000
1658857154.68828678 4.42948532 11.08197308 -0.86564606 0.00000000 0.00000000 0.00000000 1.00000000
1658857154.73858070 4.43165970 11.07382774 -0.87001854 0.00000000 0.00000000 0.00000000 1.00000000
1658857154.79019713 4.43347836 11.06630707 -0.87382770 0.00000000 0.00000000 0.00000000 1.00000000
1658857154.84039283 4.43500090 11.05926991 -0.87818438 0.00000000 0.00000000 0.00000000 1.00000000
1658857154.88810492 4.43628550 11.05258465 -0.88238406 0.00000000 0.00000000 0.00000000 1.00000000
1658857154.93805027 4.43947124 11.04233551 -0.88605821 0.00000000 0.00000000 0.00000000 1.00000000
1658857155.00226927 4.44287968 11.03162766 -0.88939267 0.00000000 0.00000000 0.00000000 1.00000000
1658857155.04518318 4.44585276 11.02166462 -0.89183199 0.00000000 0.00000000 0.00000000 1.00000000
1658857155.08823490 4.44846773 11.01231670 -0.89394504 0.00000000 0.00000000 0.00000000 1.00000000
1658857155.13791108 4.45112181 10.99515343 -0.90204567 0.00000000 0.00000000 0.00000000 1.00000000
1658857155.18810034 4.45354033 10.97685623 -0.91118753 0.00000000 0.00000000 0.00000000 1.00000000
1658857155.23823643 4.45562983 10.95995235 -0.91886747 0.00000000 0.00000000 0.00000000 1.00000000
1658857155.28790212 4.45744419 10.94426441 -0.92569524 0.00000000 0.00000000 0.00000000 1.00000000
1658857155.33831644 4.45950699 10.93140221 -0.93250585 0.00000000 0.00000000 0.00000000 1.00000000
1658857155.38795972 4.46125078 10.91936493 -0.93862718 0.00000000 0.00000000 0.00000000 1.00000000
1658857155.43814087 4.46274614 10.90806293 -0.94445521 0.00000000 0.00000000 0.00000000 1.00000000
1658857155.49105096 4.46401834 10.89739418 -0.94990331 0.00000000 0.00000000 0.00000000 1.00000000
1658857155.54628396 4.46612501 10.88155937 -0.96057194 0.00000000 0.00000000 0.00000000 1.00000000
