# timestamp tx ty tz qx qy qz qw
1658859721.17740941 6.26505423 10.79972172 -0.43723336 0.00000000 0.00000000 0.00000000 1.00000000
1658859721.22665381 6.26518250 10.79874611 -0.43845946 0.00000000 0.00000000 0.00000000 1.00000000
1658859721.27753019 6.26283360 10.79667282 -0.43820593 0.00000000 0.00000000 0.00000000 1.00000000
1658859721.32661772 6.25843716 10.79366493 -0.43530065 0.00000000 0.00000000 0.00000000 1.00000000
1658859721.37750411 6.25475836 10.79087639 -0.43316972 0.00000000 0.00000000 0.00000000 1.00000000
1658859721.43444252 6.25164604 10.78829479 -0.43117785 0.00000000 0.00000000 0.00000000 1.00000000
1658859721.48758268 6.24708223 10.78513145 -0.42914554 0.00000000 0.00000000 0.00000000 1.00000000
1658859721.52658391 6.24138880 10.78145313 -0.42678931 0.00000000 0.00000000 0.00000000 1.00000000
1658859721.57744288 6.23646688 10.77804184 -0.42488018 0.00000000 0.00000000 0.00000000 1.00000000
1658859721.62668347 6.23220778 10.77488708 -0.42307869 0.00000000 0.00000000 0.00000000 1.00000000
1658859721.67748022 6.22729206 10.77091694 -0.42506057 0.00000000 0.00000000 0.00000000 1.00000000
1658859721.72473669 6.22186327 10.76630783 -0.42907852 0.00000000 0.00000000 0.00000000 1.00000000
1658859721.77748704 6.21719933 10.76197720 -0.43323779 0.00000000 0.00000000 0.00000000 1.00000000
1658859721.82640624 6.21311808 10.75799084 -0.43674356 0.00000000 0.00000000 0.00000000 1.00000000
1658859721.87741494 6.21000910 10.75411129 -0.43884432 0.00000000 0.00000000 0.00000000 1.00000000
1658859721.93450356 6.20776510 10.75034428 -0.43897611 0.00000000 0.00000000 0.00000000 1.00000000
1658859721.99239945 6.20589542 10.74682045 -0.43949512 0.00000000 0.00000000 0.00000000 1.00000000
1658859722.03735447 6.20435858 10.74353504 -0.43982023 0.00000000 0.00000000 0.00000000 1.00000000
1658859722.07732916 6.20240164 10.74346638 -0.44412053 0.00000000 0.00000000 0.00000000 1.00000000
1658859722.12662554 6.20058966 10.74418354 -0.44940281 0.00000000 0.00000000 0.00000000 1.00000000
1658859722.17450261 6.19910240 10.74476719 -0.45377785 0.00000000 0.00000000 0.00000000 1.00000000
1658859722.22663760 6.19792557 10.74507523 -0.45753175 0.00000000 0.00000000 0.00000000 1.00000000
1658859722.27727437 6.19721413 10.74502659 -0.46248171 0.00000000 0.00000000 0.00000000 1.00000000
1658859722.32756186 6.19680738 10.74480915 -0.46710992 0.00000000 0.00000000 0.00000000 1.00000000
1658859722.37746716 6.19658804 10.74454498 -0.47140613 0.00000000 0.00000000 0.00000000 1.00000000
1658859722.42734933 6.19653463 10.74421024 -0.47511265 0.00000000 0.00000000 0.00000000 1.00000000
1658859722.48145580 6.19666052 10.74536133 -0.47894433 0.00000000 0.00000000 0.00000000 1.00000000
1658859722.53832603 6.19696188 10.74680805 -0.48242846 0.00000000 0.00000000 0.00000000 1.00000000
1658859722.57776880 6.19739199 10.74803543 -0.48637727 0.00000000 0.00000000 0.00000000 1.00000000
1658859722.62739015 6.19792509 10.74906445 -0.48978221 0.00000000 0.00000000 0.00000000 1.00000000
1658859722.67725325 6.19809580 10.74948311 -0.49505460 0.00000000 0.00000000 0.00000000 1.00000000
1658859722.72743320 6.19799185 10.74940395 -0.50138569 0.00000000 0.00000000 0.00000000 1.00000000
1658859722.77765512 6.19806004 10.74929333 -0.50756174 0.00000000 0.00000000 0.00000000 1.00000000
1658859722.82454967 6.19823980 10.74917793 -0.51289642 0.00000000 0.00000000 0.00000000 1.00000000
1658859722.87748551 6.19894648 10.74987984 -0.51907605 0.00000000 0.00000000 0.00000000 1.00000000
1658859722.92734098 6.20005178 10.75135612 -0.52418923 0.00000000 0.00000000 0.00000000 1.00000000
1658859722.98722982 6.20120811 10.75263596 -0.52962834 0.00000000 0.00000000 0.00000000 1.00000000
1658859723.03138804 6.20240402 10.75375652 -0.53433651 0.00000000 0.00000000 0.00000000 1.00000000
1658859723.07495904 6.20384598 10.75536251 -0.54019642 0.00000000 0.00000000 0.00000000 1.00000000
1658859723.12715006 6.20560789 10.75734615 -0.54604173 0.00000000 0.00000000 0.00000000 1.00000000
1658859723.17733216 6.20736217 10.75913429 -0.55086601 0.00000000 0.00000000 0.00000000 1.00000000
1658859723.22682142 6.20909405 10.76077652 -0.55508184 0.00000000 0.00000000 0.00000000 1.00000000
1658859723.27747750 6.20873499 10.76345825 -0.55975550 0.00000000 0.00000000 0.00000000 1.00000000
1658859723.32703304 6.20663977 10.76701641 -0.56449574 0.00000000 0.00000000 0.00000000 1.00000000
1658859723.37502980 6.20493555 10.77025223 -0.56932586 0.00000000 0.00000000 0.00000000 1.00000000
1658859723.42711782 6.20366430 10.77325249 -0.57369035 0.00000000 0.00000000 0.00000000 1.00000000
1658859723.47520614 6.20265675 10.77346420 -0.57569385 0.00000000 0.00000000 0.00000000 1.00000000
1658859723.53690481 6.20203352 10.77303410 -0.57678485 0.00000000 0.00000000 0.00000000 1.00000000
1658859723.58029103 6.20159292 10.77271938 -0.57872152 0.00000000 0.00000000 0.00000000 1.00000000
1658859723.62695575 6.20139599 10.77250290 -0.58046144 0.00000000 0.00000000 0.00000000 1.00000000
1658859723.67729640 6.20311975 10.77349091 -0.58090031 0.00000000 0.00000000 0.00000000 1.00000000
1658859723.72743654 6.20541430 10.77481556 -0.58123720 0.00000000 0.00000000 0.00000000 1.00000000
1658859723.77727628 6.20767307 10.77608395 -0.58115333 0.00000000 0.00000000 0.00000000 1.00000000
1658859723.82691050 6.20989990 10.77731419 -0.58115155 0.00000000 0.00000000 0.00000000 1.00000000
1658859723.87725997 6.21035957 10.77785778 -0.58073115 0.00000000 0.00000000 0.00000000 1.00000000
1658859723.92685032 6.20937300 10.77784252 -0.58122629 0.00000000 0.00000000 0.00000000 1.00000000
1658859723.97698498 6.20874596 10.77795601 -0.58165288 0.00000000 0.00000000 0.00000000 1.00000000
1658859724.03412795 6.20842505 10.77820206 -0.58212936 0.00000000 0.00000000 0.00000000 1.00000000
1658859724.08376455 6.20812798 10.77816010 -0.58176666 0.00000000 0.00000000 0.00000000 1.00000000
1658859724.12692451 6.20789051 10.77788734 -0.58021694 0.00000000 0.00000000 0.00000000 1.00000000
1658859724.17880607 6.20792103 10.77779675 -0.57876021 0.00000000 0.00000000 0.00000000 1.00000000
1658859724.22687030 6.20816708 10.77786446 -0.57757461 0.00000000 0.00000000 0.00000000 1.00000000
1658859724.27778888 6.20712090 10.77658844 -0.57555753 0.00000000 0.00000000 0.00000000 1.00000000
1658859724.32704735 6.20502710 10.77425766 -0.57202816 0.00000000 0.00000000 0.00000000 1.00000000
1658859724.37782812 6.20341778 10.77235222 -0.57019794 0.00000000 0.00000000 0.00000000 1.00000000
1658859724.42474604 6.20212984 10.77075005 -0.56858540 0.00000000 0.00000000 0.00000000 1.00000000
1658859724.47693157 6.20027590 10.76938248 -0.56955856 0.00000000 0.00000000 0.00000000 1.00000000
1658859724.53388405 6.19784260 10.76816177 -0.57173455 0.00000000 0.00000000 0.00000000 1.00000000
1658859724.58898306 6.19589710 10.76723671 -0.57466781 0.00000000 0.00000000 0.00000000 1.00000000
1658859724.63089538 6.19435692 10.76655674 -0.57721555 0.00000000 0.00000000 0.00000000 1.00000000
1658859724.67768097 6.19234991 10.76570034 -0.57942349 0.00000000 0.00000000 0.00000000 1.00000000
1658859724.72694945 6.19001007 10.76474190 -0.58148164 0.00000000 0.00000000 0.00000000 1.00000000
1658859724.77757359 6.18812799 10.76404190 -0.58301175 0.00000000 0.00000000 0.00000000 1.00000000
1658859724.82668114 6.18666935 10.76363945 -0.58441955 0.00000000 0.00000000 0.00000000 1.00000000
1658859724.87481809 6.18333244 10.76415634 -0.58713543 0.00000000 0.00000000 0.00000000 1.00000000
1658859724.92673016 6.17859602 10.76558208 -0.59119856 0.00000000 0.00000000 0.00000000 1.00000000
1658859724.97480226 6.17453909 10.76699638 -0.59503764 0.00000000 0.00000000 0.00000000 1.00000000
1658859725.02702093 6.17117596 10.76860046 -0.59854305 0.00000000 0.00000000 0.00000000 1.00000000
1658859725.08943868 6.16635084 10.76865292 -0.60115278 0.00000000 0.00000000 0.00000000 1.00000000
1658859725.13873005 6.16039944 10.76748848 -0.60348761 0.00000000 0.00000000 0.00000000 1.00000000
1658859725.17749810 6.15526628 10.76675034 -0.60413814 0.00000000 0.00000000 0.00000000 1.00000000
1658859725.22665882 6.15082264 10.76635551 -0.60485846 0.00000000 0.00000000 0.00000000 1.00000000
1658859725.27738810 6.14417648 10.76639557 -0.60426760 0.00000000 0.00000000 0.00000000 1.00000000
1658859725.32655883 6.13571882 10.76692867 -0.60237813 0.00000000 0.00000000 0.00000000 1.00000000
1658859725.37740445 6.12832403 10.76766586 -0.60050553 0.00000000 0.00000000 0.00000000 1.00000000
1658859725.42662811 6.12179422 10.76854897 -0.59899467 0.00000000 0.00000000 0.00000000 1.00000000
1658859725.47743654 6.11624622 10.76602077 -0.59558463 0.00000000 0.00000000 0.00000000 1.00000000
1658859725.52672601 6.11158752 10.76074314 -0.59091252 0.00000000 0.00000000 0.00000000 1.00000000
1658859725.58737397 6.10748911 10.75630665 -0.58780420 0.00000000 0.00000000 0.00000000 1.00000000
1658859725.63059425 6.10390663 10.75252247 -0.58514118 0.00000000 0.00000000 0.00000000 1.00000000
1658859725.67729855 6.10159016 10.74918270 -0.58405524 0.00000000 0.00000000 0.00000000 1.00000000
1658859725.72662807 6.10039663 10.74623203 -0.58512646 0.00000000 0.00000000 0.00000000 1.00000000
1658859725.77445817 6.09946489 10.74373913 -0.58588487 0.00000000 0.00000000 0.00000000 1.00000000
1658859725.82650566 6.09864616 10.74182606 -0.58667439 0.00000000 0.00000000 0.00000000 1.00000000
1658859725.87726974 6.09858608 10.73850060 -0.58740395 0.00000000 0.00000000 0.00000000 1.00000000
1658859725.92751193 6.09914589 10.73404980 -0.58811998 0.00000000 0.00000000 0.00000000 1.00000000
1658859725.97749209 6.09974957 10.73029995 -0.58847493 0.00000000 0.00000000 0.00000000 1.00000000
1658859726.02751255 6.10039473 10.72719002 -0.58888936 0.00000000 0.00000000 0.00000000 1.00000000
1658859726.07537961 6.10188389 10.72446346 -0.58903807 0.00000000 0.00000000 0.00000000 1.00000000
1658859726.13551974 6.10407114 10.72221184 -0.58948499 0.00000000 0.00000000 0.00000000 1.00000000
1658859726.19164991 6.10615063 10.72042847 -0.58931237 0.00000000 0.00000000 0.00000000 1.00000000
1658859726.22652483 6.10812378 10.71903801 -0.58925045 0.00000000 0.00000000 0.00000000 1.00000000
1658859726.27712107 6.10921478 10.71523952 -0.58841175 0.00000000 0.00000000 0.00000000 1.00000000
1658859726.32749248 6.10960102 10.70956612 -0.58708656 0.00000000 0.00000000 0.00000000 1.00000000
1658859726.37723136 6.11010456 10.70475769 -0.58589262 0.00000000 0.00000000 0.00000000 1.00000000
1658859726.42738938 6.11068106 10.70060444 -0.58492506 0.00000000 0.00000000 0.00000000 1.00000000
1658859726.47772503 6.11102581 10.69515514 -0.58480674 0.00000000 0.00000000 0.00000000 1.00000000
1658859726.52734900 6.11119843 10.68868351 -0.58548397 0.00000000 0.00000000 0.00000000 1.00000000
1658859726.57425737 6.11146832 10.68307114 -0.58539104 0.00000000 0.00000000 0.00000000 1.00000000
1658859726.63409400 6.11186075 10.67817974 -0.58544976 0.00000000 0.00000000 0.00000000 1.00000000
1658859726.68227816 6.11291695 10.67450523 -0.58608407 0.00000000 0.00000000 0.00000000 1.00000000
1658859726.72736955 6.11460018 10.67186165 -0.58674043 0.00000000 0.00000000 0.00000000 1.00000000
1658859726.77741361 6.11621857 10.66965103 -0.58729428 0.00000000 0.00000000 0.00000000 1.00000000
1658859726.82715392 6.11779165 10.66788197 -0.58784992 0.00000000 0.00000000 0.00000000 1.00000000
1658859726.87718034 6.11929798 10.66394711 -0.58798641 0.00000000 0.00000000 0.00000000 1.00000000
1658859726.92706752 6.12076378 10.65825748 -0.58760172 0.00000000 0.00000000 0.00000000 1.00000000
1658859726.97731733 6.12222719 10.65339947 -0.58728778 0.00000000 0.00000000 0.00000000 1.00000000
1658859727.02704692 6.12369299 10.64921951 -0.58708197 0.00000000 0.00000000 0.00000000 1.00000000
1658859727.07738447 6.12365150 10.64664078 -0.58641690 0.00000000 0.00000000 0.00000000 1.00000000
1658859727.13495111 6.12236452 10.64551067 -0.58523065 0.00000000 0.00000000 0.00000000 1.00000000
1658859727.17980599 6.12137365 10.64470768 -0.58387971 0.00000000 0.00000000 0.00000000 1.00000000
1658859727.23430395 6.12060976 10.64414120 -0.58275163 0.00000000 0.00000000 0.00000000 1.00000000
1658859727.27736616 6.12160778 10.64405346 -0.58044642 0.00000000 0.00000000 0.00000000 1.00000000
1658859727.32718372 6.12411118 10.64449024 -0.57794189 0.00000000 0.00000000 0.00000000 1.00000000
1658859727.37710071 6.12652969 10.64510059 -0.57615411 0.00000000 0.00000000 0.00000000 1.00000000
1658859727.42697239 6.12884951 10.64585114 -0.57463139 0.00000000 0.00000000 0.00000000 1.00000000
1658859727.47727537 6.13231611 10.64595413 -0.57219142 0.00000000 0.00000000 0.00000000 1.00000000
1658859727.52669859 6.13676834 10.64556885 -0.56963533 0.00000000 0.00000000 0.00000000 1.00000000
1658859727.57491088 6.14089298 10.64545250 -0.56709778 0.00000000 0.00000000 0.00000000 1.00000000
1658859727.62668729 6.14494848 10.64563465 -0.56492728 0.00000000 0.00000000 0.00000000 1.00000000
1658859727.68471694 6.14686918 10.64238548 -0.56153041 0.00000000 0.00000000 0.00000000 1.00000000
1658859727.73393464 6.14828634 10.63862610 -0.55833191 0.00000000 0.00000000 0.00000000 1.00000000
1658859727.77702260 6.14982462 10.63553333 -0.55533159 0.00000000 0.00000000 0.00000000 1.00000000
1658859727.82671690 6.15143824 10.63298798 -0.55274826 0.00000000 0.00000000 0.00000000 1.00000000
1658859727.87603545 6.15304375 10.63085079 -0.54940140 0.00000000 0.00000000 0.00000000 1.00000000
1658859727.92720723 6.15012836 10.62763214 -0.54713076 0.00000000 0.00000000 0.00000000 1.00000000
1658859727.98033071 6.14769602 10.62502289 -0.54547149 0.00000000 0.00000000 0.00000000 1.00000000
1658859728.02482891 6.14566135 10.62290287 -0.54404765 0.00000000 0.00000000 0.00000000 1.00000000
1658859728.07712054 6.14425802 10.61928082 -0.54362154 0.00000000 0.00000000 0.00000000 1.00000000
1658859728.12673068 6.14318323 10.61451244 -0.54330117 0.00000000 0.00000000 0.00000000 1.00000000
1658859728.18710518 6.14235449 10.61052608 -0.54306549 0.00000000 0.00000000 0.00000000 1.00000000
1658859728.24585128 6.14190912 10.60717773 -0.54283810 0.00000000 0.00000000 0.00000000 1.00000000
1658859728.27759957 6.14359665 10.60236931 -0.54342532 0.00000000 0.00000000 0.00000000 1.00000000
1658859728.32481933 6.14707518 10.59646320 -0.54461330 0.00000000 0.00000000 0.00000000 1.00000000
1658859728.37455416 6.15045834 10.59141541 -0.54477841 0.00000000 0.00000000 0.00000000 1.00000000
1658859728.42682171 6.15378618 10.58710670 -0.54493791 0.00000000 0.00000000 0.00000000 1.00000000
1658859728.47460723 6.15649605 10.58207703 -0.54558694 0.00000000 0.00000000 0.00000000 1.00000000
1658859728.52711177 6.15899897 10.57649612 -0.54625714 0.00000000 0.00000000 0.00000000 1.00000000
1658859728.57747650 6.16145754 10.57172203 -0.54679382 0.00000000 0.00000000 0.00000000 1.00000000
1658859728.62670326 6.16393805 10.56767750 -0.54725778 0.00000000 0.00000000 0.00000000 1.00000000
1658859728.67474508 6.16562605 10.56385422 -0.54832935 0.00000000 0.00000000 0.00000000 1.00000000
1658859728.73563409 6.16694784 10.56025982 -0.54760486 0.00000000 0.00000000 0.00000000 1.00000000
1658859728.77962947 6.16831827 10.55732155 -0.54798251 0.00000000 0.00000000 0.00000000 1.00000000
1658859728.82686567 6.16980934 10.55494022 -0.54823869 0.00000000 0.00000000 0.00000000 1.00000000
