# timestamp tx ty tz qx qy qz qw
1679520711.20123529 -0.57509762 -0.73688400 -0.46944126 0.00000000 0.00000000 0.00000000 1.00000000
1679520711.25202107 -0.57991254 -0.73608363 -0.47199231 0.00000000 0.00000000 0.00000000 1.00000000
1679520711.30213594 -0.58430320 -0.73508656 -0.47435230 0.00000000 0.00000000 0.00000000 1.00000000
1679520711.35143399 -0.59038568 -0.73129135 -0.47706759 0.00000000 0.00000000 0.00000000 1.00000000
1679520711.40141153 -0.59615886 -0.72810614 -0.47978732 0.00000000 0.00000000 0.00000000 1.00000000
1679520711.45152307 -0.60128695 -0.72455812 -0.48184687 0.00000000 0.00000000 0.00000000 1.00000000
1679520711.50149155 -0.60663909 -0.72067213 -0.48373067 0.00000000 0.00000000 0.00000000 1.00000000
1679520711.55144835 -0.61085242 -0.71867728 -0.48468384 0.00000000 0.00000000 0.00000000 1.00000000
1679520711.60233188 -0.61461985 -0.71620119 -0.48549181 0.00000000 0.00000000 0.00000000 1.00000000
1679520711.65161538 -0.61873257 -0.71356595 -0.48570827 0.00000000 0.00000000 0.00000000 1.00000000
1679520711.70170593 -0.62147027 -0.71205449 -0.48594224 0.00000000 0.00000000 0.00000000 1.00000000
1679520711.75169635 -0.62362558 -0.70998889 -0.48770770 0.00000000 0.00000000 0.00000000 1.00000000
1679520711.80156159 -0.62575108 -0.70809460 -0.48945320 0.00000000 0.00000000 0.00000000 1.00000000
1679520711.85176110 -0.62683755 -0.70657921 -0.49131429 0.00000000 0.00000000 0.00000000 1.00000000
1679520711.90157843 -0.62821442 -0.70533675 -0.49323788 0.00000000 0.00000000 0.00000000 1.00000000
1679520711.95179224 -0.63147396 -0.70509857 -0.49403688 0.00000000 0.00000000 0.00000000 1.00000000
1679520712.00167060 -0.63500506 -0.70476967 -0.49465424 0.00000000 0.00000000 0.00000000 1.00000000
1679520712.05191541 -0.63835698 -0.70521247 -0.49492395 0.00000000 0.00000000 0.00000000 1.00000000
1679520712.10178018 -0.64080334 -0.70563704 -0.49530008 0.00000000 0.00000000 0.00000000 1.00000000
1679520712.15184164 -0.64400184 -0.70366043 -0.49630663 0.00000000 0.00000000 0.00000000 1.00000000
1679520712.20187593 -0.64661866 -0.70246255 -0.49762517 0.00000000 0.00000000 0.00000000 1.00000000
1679520712.25192213 -0.64859259 -0.70104653 -0.49822432 0.00000000 0.00000000 0.00000000 1.00000000
1679520712.30196905 -0.65105087 -0.69926631 -0.49880746 0.00000000 0.00000000 0.00000000 1.00000000
1679520712.35198927 -0.65274560 -0.70045227 -0.49982393 0.00000000 0.00000000 0.00000000 1.00000000
1679520712.40202165 -0.65434885 -0.70148939 -0.50108212 0.00000000 0.00000000 0.00000000 1.00000000
1679520712.45204091 -0.65612125 -0.70249617 -0.50226527 0.00000000 0.00000000 0.00000000 1.00000000
1679520712.50209141 -0.65691578 -0.70416033 -0.50357491 0.00000000 0.00000000 0.00000000 1.00000000
1679520712.55218911 -0.66012055 -0.70230114 -0.50519693 0.00000000 0.00000000 0.00000000 1.00000000
1679520712.60147047 -0.66347885 -0.70025921 -0.50702542 0.00000000 0.00000000 0.00000000 1.00000000
1679520712.65156198 -0.66606182 -0.69843322 -0.50815803 0.00000000 0.00000000 0.00000000 1.00000000
1679520712.70143867 -0.66874588 -0.69678754 -0.50927591 0.00000000 0.00000000 0.00000000 1.00000000
1679520712.75148916 -0.67199600 -0.69519144 -0.50975931 0.00000000 0.00000000 0.00000000 1.00000000
1679520712.80145288 -0.67531985 -0.69368422 -0.51029497 0.00000000 0.00000000 0.00000000 1.00000000
1679520712.85170555 -0.67849517 -0.69206947 -0.51094311 0.00000000 0.00000000 0.00000000 1.00000000
1679520712.90160775 -0.68053132 -0.69131428 -0.51180279 0.00000000 0.00000000 0.00000000 1.00000000
1679520712.95181155 -0.68494105 -0.68737710 -0.51405126 0.00000000 0.00000000 0.00000000 1.00000000
1679520713.00168276 -0.68895209 -0.68283939 -0.51667845 0.00000000 0.00000000 0.00000000 1.00000000
1679520713.05188155 -0.69290292 -0.67941630 -0.51858473 0.00000000 0.00000000 0.00000000 1.00000000
1679520713.10180283 -0.69626760 -0.67586654 -0.52059799 0.00000000 0.00000000 0.00000000 1.00000000
1679520713.15182328 -0.69908166 -0.67045629 -0.52129513 0.00000000 0.00000000 0.00000000 1.00000000
1679520713.20176268 -0.70281470 -0.66513562 -0.52196193 0.00000000 0.00000000 0.00000000 1.00000000
1679520713.25207949 -0.70474076 -0.65999019 -0.52229404 0.00000000 0.00000000 0.00000000 1.00000000
1679520713.30186701 -0.70748305 -0.65586793 -0.52280867 0.00000000 0.00000000 0.00000000 1.00000000
1679520713.35195589 -0.70845300 -0.65370846 -0.52191311 0.00000000 0.00000000 0.00000000 1.00000000
1679520713.40194321 -0.70875597 -0.65239459 -0.52122849 0.00000000 0.00000000 0.00000000 1.00000000
1679520713.45203829 -0.70930088 -0.65135223 -0.51995701 0.00000000 0.00000000 0.00000000 1.00000000
1679520713.50208759 -0.70933586 -0.65043020 -0.51892334 0.00000000 0.00000000 0.00000000 1.00000000
1679520713.55211329 -0.71318758 -0.64765257 -0.51806778 0.00000000 0.00000000 0.00000000 1.00000000
1679520713.60203528 -0.71632254 -0.64536983 -0.51734090 0.00000000 0.00000000 0.00000000 1.00000000
1679520713.65210915 -0.71887386 -0.64346051 -0.51553333 0.00000000 0.00000000 0.00000000 1.00000000
1679520713.70214081 -0.72125798 -0.64182836 -0.51391453 0.00000000 0.00000000 0.00000000 1.00000000
1679520713.75222635 -0.72254556 -0.64052886 -0.51234198 0.00000000 0.00000000 0.00000000 1.00000000
1679520713.80147409 -0.72319937 -0.63936615 -0.51134628 0.00000000 0.00000000 0.00000000 1.00000000
1679520713.85229063 -0.72358471 -0.63856637 -0.50855237 0.00000000 0.00000000 0.00000000 1.00000000
1679520713.90142417 -0.72366798 -0.63784397 -0.50584692 0.00000000 0.00000000 0.00000000 1.00000000
1679520713.95159864 -0.72690827 -0.63583040 -0.50122845 0.00000000 0.00000000 0.00000000 1.00000000
1679520714.00162101 -0.73113835 -0.63382286 -0.49698609 0.00000000 0.00000000 0.00000000 1.00000000
1679520714.05185699 -0.73421293 -0.63182676 -0.49114147 0.00000000 0.00000000 0.00000000 1.00000000
1679520714.10161328 -0.73788863 -0.62988448 -0.48536846 0.00000000 0.00000000 0.00000000 1.00000000
1679520714.15170431 -0.74373794 -0.62745625 -0.47855976 0.00000000 0.00000000 0.00000000 1.00000000
1679520714.20184684 -0.74947536 -0.62503123 -0.47248411 0.00000000 0.00000000 0.00000000 1.00000000
1679520714.25179482 -0.75429922 -0.62291205 -0.46524024 0.00000000 0.00000000 0.00000000 1.00000000
1679520714.30178428 -0.75865269 -0.62051100 -0.45847240 0.00000000 0.00000000 0.00000000 1.00000000
1679520714.35181522 -0.76640046 -0.61898607 -0.45188174 0.00000000 0.00000000 0.00000000 1.00000000
1679520714.40177035 -0.77411318 -0.61768496 -0.44522804 0.00000000 0.00000000 0.00000000 1.00000000
1679520714.45191765 -0.78045011 -0.61587620 -0.43703252 0.00000000 0.00000000 0.00000000 1.00000000
1679520714.50192499 -0.78702241 -0.61487591 -0.42934570 0.00000000 0.00000000 0.00000000 1.00000000
1679520714.55210948 -0.79671186 -0.61023432 -0.42190483 0.00000000 0.00000000 0.00000000 1.00000000
1679520714.60200787 -0.80662167 -0.60530263 -0.41556126 0.00000000 0.00000000 0.00000000 1.00000000
1679520714.65188670 -0.81685793 -0.60154587 -0.40617907 0.00000000 0.00000000 0.00000000 1.00000000
1679520714.70196533 -0.82650054 -0.59736317 -0.39631602 0.00000000 0.00000000 0.00000000 1.00000000
1679520714.75207567 -0.83832169 -0.59562188 -0.38473332 0.00000000 0.00000000 0.00000000 1.00000000
1679520714.80206442 -0.85091048 -0.59465861 -0.37316182 0.00000000 0.00000000 0.00000000 1.00000000
1679520714.85208106 -0.86339450 -0.59368455 -0.35848427 0.00000000 0.00000000 0.00000000 1.00000000
1679520714.90217042 -0.87614453 -0.59299213 -0.34360319 0.00000000 0.00000000 0.00000000 1.00000000
1679520714.95216990 -0.89549160 -0.59323430 -0.32406819 0.00000000 0.00000000 0.00000000 1.00000000
1679520715.00153327 -0.91490293 -0.59359181 -0.30452380 0.00000000 0.00000000 0.00000000 1.00000000
1679520715.05226898 -0.93484479 -0.59457779 -0.28189275 0.00000000 0.00000000 0.00000000 1.00000000
1679520715.10153675 -0.95543790 -0.59563899 -0.25988370 0.00000000 0.00000000 0.00000000 1.00000000
1679520715.15232539 -0.97814155 -0.59740251 -0.23539712 0.00000000 0.00000000 0.00000000 1.00000000
1679520715.20169210 -1.00240278 -0.59933805 -0.21206720 0.00000000 0.00000000 0.00000000 1.00000000
1679520715.25242877 -1.02674389 -0.60091889 -0.18793982 0.00000000 0.00000000 0.00000000 1.00000000
1679520715.30185795 -1.05221665 -0.60285050 -0.16517173 0.00000000 0.00000000 0.00000000 1.00000000
1679520715.35185695 -1.07452512 -0.60345799 -0.14140628 0.00000000 0.00000000 0.00000000 1.00000000
1679520715.40170193 -1.09656549 -0.60395354 -0.11923452 0.00000000 0.00000000 0.00000000 1.00000000
1679520715.45189238 -1.11932290 -0.60469484 -0.09763022 0.00000000 0.00000000 0.00000000 1.00000000
1679520715.50187635 -1.14164436 -0.60472029 -0.07724782 0.00000000 0.00000000 0.00000000 1.00000000
1679520715.55188513 -1.16388464 -0.60405034 -0.05844293 0.00000000 0.00000000 0.00000000 1.00000000
1679520715.60189939 -1.18556392 -0.60347974 -0.03934187 0.00000000 0.00000000 0.00000000 1.00000000
1679520715.65206671 -1.20632184 -0.60278893 -0.01983521 0.00000000 0.00000000 0.00000000 1.00000000
1679520715.70207596 -1.22527504 -0.60179955 -0.00022653 0.00000000 0.00000000 0.00000000 1.00000000
1679520715.75216103 -1.23728752 -0.59838665 0.01918467 0.00000000 0.00000000 0.00000000 1.00000000
1679520715.80208731 -1.24778962 -0.59519988 0.03882071 0.00000000 0.00000000 0.00000000 1.00000000
1679520715.85206890 -1.25686097 -0.59229320 0.05887583 0.00000000 0.00000000 0.00000000 1.00000000
1679520715.90221095 -1.26358199 -0.58972621 0.07891241 0.00000000 0.00000000 0.00000000 1.00000000
1679520715.95210242 -1.26387286 -0.58374119 0.09752005 0.00000000 0.00000000 0.00000000 1.00000000
1679520716.00212312 -1.26225865 -0.57875115 0.11730413 0.00000000 0.00000000 0.00000000 1.00000000
