# timestamp tx ty tz qx qy qz qw
1671567362.01709962 0.37385079 -0.33203134 -1.43364668 0.00000000 0.00000000 0.00000000 1.00000000
1671567362.06713867 0.37659103 -0.33430105 -1.43394470 0.00000000 0.00000000 0.00000000 1.00000000
1671567362.11719632 0.37895760 -0.33628389 -1.43396163 0.00000000 0.00000000 0.00000000 1.00000000
1671567362.16708875 0.38205963 -0.33759835 -1.43382990 0.00000000 0.00000000 0.00000000 1.00000000
1671567362.22592831 0.38572791 -0.33835831 -1.43364465 0.00000000 0.00000000 0.00000000 1.00000000
1671567362.26817107 0.38889062 -0.33904707 -1.43260777 0.00000000 0.00000000 0.00000000 1.00000000
1671567362.31712747 0.39165375 -0.33966663 -1.43099606 0.00000000 0.00000000 0.00000000 1.00000000
1671567362.36734200 0.39454532 -0.34004584 -1.43014729 0.00000000 0.00000000 0.00000000 1.00000000
1671567362.41720986 0.39751107 -0.34020421 -1.42994690 0.00000000 0.00000000 0.00000000 1.00000000
1671567362.46728086 0.40008083 -0.34034672 -1.42923081 0.00000000 0.00000000 0.00000000 1.00000000
1671567362.51725769 0.40231189 -0.34047028 -1.42811537 0.00000000 0.00000000 0.00000000 1.00000000
1671567362.56735277 0.40280953 -0.33967325 -1.42746377 0.00000000 0.00000000 0.00000000 1.00000000
1671567362.61724305 0.40183058 -0.33812058 -1.42716825 0.00000000 0.00000000 0.00000000 1.00000000
1671567362.66732121 0.40092885 -0.33674285 -1.42683685 0.00000000 0.00000000 0.00000000 1.00000000
1671567362.71735978 0.40009236 -0.33551300 -1.42646945 0.00000000 0.00000000 0.00000000 1.00000000
1671567362.77528739 0.39873752 -0.33440849 -1.42627037 0.00000000 0.00000000 0.00000000 1.00000000
1671567362.82429910 0.39693975 -0.33339635 -1.42626226 0.00000000 0.00000000 0.00000000 1.00000000
1671567362.86747241 0.39526978 -0.33248532 -1.42537189 0.00000000 0.00000000 0.00000000 1.00000000
1671567362.91740417 0.39374989 -0.33166674 -1.42387164 0.00000000 0.00000000 0.00000000 1.00000000
1671567362.96748829 0.39276370 -0.33110064 -1.42162907 0.00000000 0.00000000 0.00000000 1.00000000
1671567363.01741457 0.39218262 -0.33072358 -1.41886377 0.00000000 0.00000000 0.00000000 1.00000000
1671567363.06757331 0.39156064 -0.33036298 -1.41579068 0.00000000 0.00000000 0.00000000 1.00000000
1671567363.11683583 0.39091954 -0.33003548 -1.41251957 0.00000000 0.00000000 0.00000000 1.00000000
1671567363.16761732 0.38896981 -0.32941917 -1.40968060 0.00000000 0.00000000 0.00000000 1.00000000
1671567363.21695089 0.38593072 -0.32854739 -1.40721905 0.00000000 0.00000000 0.00000000 1.00000000
1671567363.28034329 0.38313961 -0.32775593 -1.40553641 0.00000000 0.00000000 0.00000000 1.00000000
