# timestamp tx ty tz qx qy qz qw
1671565228.02587247 0.43099412 -2.44835353 3.52034330 0.00000000 0.00000000 0.00000000 1.00000000
1671565228.07595968 0.43044120 -2.45492554 3.52515173 0.00000000 0.00000000 0.00000000 1.00000000
1671565228.12586212 0.43005890 -2.46091533 3.52989411 0.00000000 0.00000000 0.00000000 1.00000000
1671565228.18675804 0.43074208 -2.46857214 3.53482914 0.00000000 0.00000000 0.00000000 1.00000000
1671565228.23092628 0.43160617 -2.47540212 3.53946543 0.00000000 0.00000000 0.00000000 1.00000000
1671565228.27593088 0.43250203 -2.48158932 3.54365373 0.00000000 0.00000000 0.00000000 1.00000000
1671565228.32613993 0.43312088 -2.48739743 3.54895496 0.00000000 0.00000000 0.00000000 1.00000000
1671565228.37599969 0.43342155 -2.49178195 3.55362225 0.00000000 0.00000000 0.00000000 1.00000000
1671565228.42592549 0.43412402 -2.49601054 3.55763388 0.00000000 0.00000000 0.00000000 1.00000000
1671565228.47612643 0.43460479 -2.49968529 3.56111193 0.00000000 0.00000000 0.00000000 1.00000000
1671565228.52609777 0.43504411 -2.50339651 3.56343484 0.00000000 0.00000000 0.00000000 1.00000000
1671565228.57618904 0.43415397 -2.50623345 3.56456757 0.00000000 0.00000000 0.00000000 1.00000000
1671565228.62611651 0.43373099 -2.50883698 3.56529021 0.00000000 0.00000000 0.00000000 1.00000000
1671565228.68123484 0.43312484 -2.51150417 3.56591105 0.00000000 0.00000000 0.00000000 1.00000000
1671565228.73620296 0.43277505 -2.51379657 3.56700754 0.00000000 0.00000000 0.00000000 1.00000000
1671565228.77726126 0.43302128 -2.51429892 3.56766653 0.00000000 0.00000000 0.00000000 1.00000000
1671565228.82544923 0.43309256 -2.51469851 3.56890392 0.00000000 0.00000000 0.00000000 1.00000000
1671565228.87549424 0.43316221 -2.51533437 3.57029033 0.00000000 0.00000000 0.00000000 1.00000000
1671565228.92552447 0.43374282 -2.51591301 3.57183719 0.00000000 0.00000000 0.00000000 1.00000000
1671565228.97546816 0.43358639 -2.51828814 3.57310867 0.00000000 0.00000000 0.00000000 1.00000000
1671565229.02737880 0.43344256 -2.52069283 3.57437253 0.00000000 0.00000000 0.00000000 1.00000000
1671565229.07568145 0.43364701 -2.52268147 3.57564497 0.00000000 0.00000000 0.00000000 1.00000000
1671565229.12553287 0.43407741 -2.52470970 3.57716608 0.00000000 0.00000000 0.00000000 1.00000000
1671565229.18746591 0.43406075 -2.52898479 3.57856607 0.00000000 0.00000000 0.00000000 1.00000000
1671565229.23085070 0.43436906 -2.53280807 3.57925773 0.00000000 0.00000000 0.00000000 1.00000000
1671565229.28773952 0.43491831 -2.53635502 3.57982302 0.00000000 0.00000000 0.00000000 1.00000000
1671565229.32576919 0.43524644 -2.53955007 3.58004713 0.00000000 0.00000000 0.00000000 1.00000000
1671565229.37579727 0.43683445 -2.54157043 3.58026910 0.00000000 0.00000000 0.00000000 1.00000000
1671565229.42568827 0.43858367 -2.54329610 3.58130407 0.00000000 0.00000000 0.00000000 1.00000000
1671565229.47598314 0.44005695 -2.54502416 3.58252716 0.00000000 0.00000000 0.00000000 1.00000000
1671565229.52577686 0.44143817 -2.54671693 3.58364582 0.00000000 0.00000000 0.00000000 1.00000000
1671565229.57592106 0.44293645 -2.54761744 3.58325863 0.00000000 0.00000000 0.00000000 1.00000000
1671565229.62595439 0.44430736 -2.54861903 3.58378172 0.00000000 0.00000000 0.00000000 1.00000000
1671565229.67613363 0.44548231 -2.54951358 3.58457088 0.00000000 0.00000000 0.00000000 1.00000000
1671565229.73389912 0.44689125 -2.55043292 3.58423519 0.00000000 0.00000000 0.00000000 1.00000000
1671565229.77820539 0.45040208 -2.54921126 3.58282113 0.00000000 0.00000000 0.00000000 1.00000000
1671565229.82597113 0.45337144 -2.54821873 3.58216453 0.00000000 0.00000000 0.00000000 1.00000000
1671565229.87610507 0.45636576 -2.54744554 3.58193254 0.00000000 0.00000000 0.00000000 1.00000000
1671565229.92535400 0.45923617 -2.54667902 3.58215952 0.00000000 0.00000000 0.00000000 1.00000000
1671565229.97525787 0.46099058 -2.54826522 3.58145571 0.00000000 0.00000000 0.00000000 1.00000000
1671565230.02613831 0.46269101 -2.54957747 3.58139896 0.00000000 0.00000000 0.00000000 1.00000000
1671565230.07529140 0.46457446 -2.55076671 3.58162260 0.00000000 0.00000000 0.00000000 1.00000000
1671565230.12623715 0.46624979 -2.55193520 3.58189964 0.00000000 0.00000000 0.00000000 1.00000000
1671565230.17550540 0.46833584 -2.55319738 3.58111501 0.00000000 0.00000000 0.00000000 1.00000000
1671565230.22734213 0.47053972 -2.55436063 3.57966447 0.00000000 0.00000000 0.00000000 1.00000000
1671565230.28240991 0.47257337 -2.55537558 3.57824445 0.00000000 0.00000000 0.00000000 1.00000000
1671565230.32757497 0.47444823 -2.55641937 3.57738090 0.00000000 0.00000000 0.00000000 1.00000000
1671565230.37562943 0.47641307 -2.55956221 3.57516956 0.00000000 0.00000000 0.00000000 1.00000000
1671565230.42557955 0.47831491 -2.56234050 3.57427907 0.00000000 0.00000000 0.00000000 1.00000000
1671565230.47575665 0.48003018 -2.56489372 3.57388330 0.00000000 0.00000000 0.00000000 1.00000000
1671565230.52569294 0.48184821 -2.56713223 3.57334232 0.00000000 0.00000000 0.00000000 1.00000000
1671565230.57570076 0.48181796 -2.57028270 3.57226014 0.00000000 0.00000000 0.00000000 1.00000000
1671565230.62576365 0.48180494 -2.57307816 3.57137465 0.00000000 0.00000000 0.00000000 1.00000000
1671565230.67561936 0.48201713 -2.57561731 3.57070732 0.00000000 0.00000000 0.00000000 1.00000000
1671565230.72586966 0.48251516 -2.57786822 3.57001042 0.00000000 0.00000000 0.00000000 1.00000000
1671565230.78278255 0.48319703 -2.58078885 3.56909466 0.00000000 0.00000000 0.00000000 1.00000000
1671565230.83205748 0.48395196 -2.58341050 3.56818032 0.00000000 0.00000000 0.00000000 1.00000000
1671565230.87592387 0.48491594 -2.58568668 3.56745148 0.00000000 0.00000000 0.00000000 1.00000000
1671565230.92587233 0.48585650 -2.58777285 3.56699347 0.00000000 0.00000000 0.00000000 1.00000000
1671565230.97597408 0.48703831 -2.59205389 3.56660795 0.00000000 0.00000000 0.00000000 1.00000000
1671565231.02597857 0.48841110 -2.59581685 3.56638288 0.00000000 0.00000000 0.00000000 1.00000000
1671565231.07597494 0.48976889 -2.59916973 3.56629753 0.00000000 0.00000000 0.00000000 1.00000000
1671565231.12590814 0.49102220 -2.60218310 3.56597137 0.00000000 0.00000000 0.00000000 1.00000000
1671565231.17607665 0.49375895 -2.60278487 3.56564426 0.00000000 0.00000000 0.00000000 1.00000000
1671565231.22535229 0.49639153 -2.60330701 3.56549120 0.00000000 0.00000000 0.00000000 1.00000000
1671565231.28114152 0.49875492 -2.60383725 3.56546378 0.00000000 0.00000000 0.00000000 1.00000000
1671565231.33644724 0.50112408 -2.60431480 3.56528950 0.00000000 0.00000000 0.00000000 1.00000000
1671565231.37543368 0.50259113 -2.60455656 3.56434464 0.00000000 0.00000000 0.00000000 1.00000000
1671565231.42554498 0.50394839 -2.60477591 3.56349730 0.00000000 0.00000000 0.00000000 1.00000000
1671565231.47560549 0.50535649 -2.60494971 3.56283951 0.00000000 0.00000000 0.00000000 1.00000000
1671565231.52572203 0.50691241 -2.60509157 3.56299329 0.00000000 0.00000000 0.00000000 1.00000000
1671565231.57558751 0.50725931 -2.60688472 3.56243038 0.00000000 0.00000000 0.00000000 1.00000000
1671565231.62560344 0.50770158 -2.60846090 3.56099415 0.00000000 0.00000000 0.00000000 1.00000000
1671565231.67565060 0.50839108 -2.60978484 3.55954552 0.00000000 0.00000000 0.00000000 1.00000000
1671565231.72565389 0.50914663 -2.61094570 3.55858564 0.00000000 0.00000000 0.00000000 1.00000000
1671565231.78754258 0.51004851 -2.61361313 3.55838418 0.00000000 0.00000000 0.00000000 1.00000000
1671565231.82881188 0.51110333 -2.61591768 3.55870342 0.00000000 0.00000000 0.00000000 1.00000000
1671565231.88382339 0.51222920 -2.61795044 3.55919433 0.00000000 0.00000000 0.00000000 1.00000000
1671565231.92570114 0.51329505 -2.61975670 3.55915523 0.00000000 0.00000000 0.00000000 1.00000000
1671565231.97592545 0.51322460 -2.62129903 3.55785275 0.00000000 0.00000000 0.00000000 1.00000000
1671565232.02565575 0.51338536 -2.62262964 3.55668163 0.00000000 0.00000000 0.00000000 1.00000000
1671565232.07595038 0.51359099 -2.62381268 3.55569029 0.00000000 0.00000000 0.00000000 1.00000000
1671565232.12581635 0.51395726 -2.62484384 3.55521035 0.00000000 0.00000000 0.00000000 1.00000000
1671565232.17577863 0.51194006 -2.62906194 3.55317354 0.00000000 0.00000000 0.00000000 1.00000000
1671565232.22581363 0.51022518 -2.63277555 3.55018616 0.00000000 0.00000000 0.00000000 1.00000000
1671565232.27603555 0.50881755 -2.63604379 3.54729128 0.00000000 0.00000000 0.00000000 1.00000000
1671565232.33389688 0.50779933 -2.63892627 3.54390693 0.00000000 0.00000000 0.00000000 1.00000000
1671565232.37804055 0.50742638 -2.64042449 3.53980803 0.00000000 0.00000000 0.00000000 1.00000000
1671565232.42597985 0.50713938 -2.64176917 3.53686357 0.00000000 0.00000000 0.00000000 1.00000000
1671565232.47608924 0.50708073 -2.64293647 3.53453541 0.00000000 0.00000000 0.00000000 1.00000000
1671565232.52603483 0.50715017 -2.64395189 3.53239918 0.00000000 0.00000000 0.00000000 1.00000000
1671565232.57618952 0.50717503 -2.64527106 3.52888322 0.00000000 0.00000000 0.00000000 1.00000000
1671565232.62614036 0.50736541 -2.64638090 3.52620006 0.00000000 0.00000000 0.00000000 1.00000000
1671565232.70922804 0.50805652 -2.64754725 3.52478838 0.00000000 0.00000000 0.00000000 1.00000000
1671565232.73850727 0.50828838 -2.64786243 3.52571273 0.00000000 0.00000000 0.00000000 1.00000000
1671565232.78348470 0.50826365 -2.64928985 3.52668285 0.00000000 0.00000000 0.00000000 1.00000000
1671565232.83154607 0.50702238 -2.65281129 3.52716327 0.00000000 0.00000000 0.00000000 1.00000000
