# timestamp tx ty tz qx qy qz qw
1658858737.02809572 5.63708973 5.74558830 -0.70787585 0.00000000 0.00000000 0.00000000 1.00000000
1658858737.07800126 5.63808203 5.74787474 -0.71178001 0.00000000 0.00000000 0.00000000 1.00000000
1658858737.12817383 5.63887787 5.75005722 -0.71557039 0.00000000 0.00000000 0.00000000 1.00000000
1658858737.18526125 5.63952255 5.75251484 -0.71953255 0.00000000 0.00000000 0.00000000 1.00000000
1658858737.23509717 5.63999128 5.75516319 -0.72381359 0.00000000 0.00000000 0.00000000 1.00000000
1658858737.29106617 5.64029264 5.75767183 -0.72751433 0.00000000 0.00000000 0.00000000 1.00000000
1658858737.32804108 5.64044905 5.76004553 -0.73108017 0.00000000 0.00000000 0.00000000 1.00000000
1658858737.37788558 5.64093590 5.76282501 -0.73353869 0.00000000 0.00000000 0.00000000 1.00000000
1658858737.42834449 5.64164448 5.76592064 -0.73566568 0.00000000 0.00000000 0.00000000 1.00000000
1658858737.47804570 5.64213133 5.76882124 -0.73760831 0.00000000 0.00000000 0.00000000 1.00000000
1658858737.52823734 5.64243793 5.77155161 -0.73983842 0.00000000 0.00000000 0.00000000 1.00000000
1658858737.57857275 5.64357138 5.77407312 -0.74189717 0.00000000 0.00000000 0.00000000 1.00000000
1658858737.62807012 5.64441586 5.77643585 -0.74407649 0.00000000 0.00000000 0.00000000 1.00000000
1658858737.67813754 5.64502621 5.77866793 -0.74599922 0.00000000 0.00000000 0.00000000 1.00000000
1658858737.73992276 5.64543676 5.78081894 -0.74821138 0.00000000 0.00000000 0.00000000 1.00000000
1658858737.78382730 5.64633560 5.78201437 -0.75038636 0.00000000 0.00000000 0.00000000 1.00000000
1658858737.82827711 5.64759684 5.78237391 -0.75252897 0.00000000 0.00000000 0.00000000 1.00000000
1658858737.87853456 5.64856005 5.78282309 -0.75433153 0.00000000 0.00000000 0.00000000 1.00000000
1658858737.92854118 5.64927244 5.78334427 -0.75598121 0.00000000 0.00000000 0.00000000 1.00000000
1658858737.97853041 5.65102386 5.78281689 -0.75727886 0.00000000 0.00000000 0.00000000 1.00000000
1658858738.02863884 5.65358353 5.78138494 -0.75813419 0.00000000 0.00000000 0.00000000 1.00000000
1658858738.07862449 5.65570307 5.78018618 -0.75876379 0.00000000 0.00000000 0.00000000 1.00000000
1658858738.12881470 5.65745735 5.77919197 -0.75935382 0.00000000 0.00000000 0.00000000 1.00000000
1658858738.17663574 5.65936041 5.77814436 -0.75944501 0.00000000 0.00000000 0.00000000 1.00000000
1658858738.24858594 5.66215277 5.77696276 -0.75865257 0.00000000 0.00000000 0.00000000 1.00000000
1658858738.29064298 5.66448212 5.77589846 -0.75798643 0.00000000 0.00000000 0.00000000 1.00000000
1658858738.33854842 5.66641569 5.77499676 -0.75775135 0.00000000 0.00000000 0.00000000 1.00000000
1658858738.38064384 5.66870928 5.77510452 -0.75807375 0.00000000 0.00000000 0.00000000 1.00000000
1658858738.42751193 5.67126656 5.77599478 -0.75855166 0.00000000 0.00000000 0.00000000 1.00000000
1658858738.47842169 5.67337465 5.77691698 -0.75882202 0.00000000 0.00000000 0.00000000 1.00000000
1658858738.52856016 5.67512560 5.77775717 -0.75902462 0.00000000 0.00000000 0.00000000 1.00000000
1658858738.57857084 5.67719507 5.77781105 -0.75959331 0.00000000 0.00000000 0.00000000 1.00000000
1658858738.62847233 5.67947769 5.77716637 -0.76085013 0.00000000 0.00000000 0.00000000 1.00000000
1658858738.67836976 5.68135214 5.77664137 -0.76200712 0.00000000 0.00000000 0.00000000 1.00000000
